iso3,country,disaggregation,disagg.value,region,subregion,section,diarrhea_zinc_2005,diarrhea_zinc_2006,diarrhea_zinc_2007,diarrhea_zinc_2008,diarrhea_zinc_2009,diarrhea_zinc_2010,diarrhea_zinc_2011,diarrhea_zinc_2012,diarrhea_zinc_2013,diarrhea_zinc_2014,diarrhea_zinc_2015,diarrhea_zinc_2016,diarrhea_zinc_2017,diarrhea_zinc_2018,diarrhea_zinc_2019,diarrhea_zinc_2020,vit_a_2000,vit_a_2001,vit_a_2002,vit_a_2003,vit_a_2004,vit_a_2005,vit_a_2006,vit_a_2007,vit_a_2008,vit_a_2009,vit_a_2010,vit_a_2011,vit_a_2012,vit_a_2013,vit_a_2014,vit_a_2015,vit_a_2016,vit_a_2017,vit_a_2018,iron_supp_2004,iron_supp_2005,iron_supp_2006,iron_supp_2007,iron_supp_2008,iron_supp_2009,iron_supp_2010,iron_supp_2011,iron_supp_2012,iron_supp_2013,iron_supp_2014,iron_supp_2015,iron_supp_2016,iron_supp_2017,iron_supp_2018,iron_supp_2019,iron_tablets_2000,iron_tablets_2001,iron_tablets_2002,iron_tablets_2003,iron_tablets_2004,iron_tablets_2005,iron_tablets_2006,iron_tablets_2007,iron_tablets_2008,iron_tablets_2009,iron_tablets_2010,iron_tablets_2011,iron_tablets_2012,iron_tablets_2013,iron_tablets_2014,iron_tablets_2015,iron_tablets_2016,iron_tablets_2017,iron_tablets_2018,iron_tablets_2019,iodised_salt_2000,iodised_salt_2001,iodised_salt_2002,iodised_salt_2003,iodised_salt_2004,iodised_salt_2005,iodised_salt_2006,iodised_salt_2007,iodised_salt_2008,iodised_salt_2009,iodised_salt_2010,iodised_salt_2011,iodised_salt_2012,iodised_salt_2013,iodised_salt_2014,iodised_salt_2015,iodised_salt_2016,iodised_salt_2017,iodised_salt_2018
THA,Thailand,sex,Female,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.12,,,,,,83.75,,,,86.34,,
THA,Thailand,sex,Male,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.91,,,,,,82.34,,,,83.66,,
THA,Thailand,total,Total,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.57,,,,,,82.84,,,,84.66,,
THA,Thailand,wealth,Highest,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.47,,,,,,93.93,,,,92.25,,
THA,Thailand,wealth,Lowest,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.91,,,,,,70.58,,,,76.92,,
THA,Thailand,wealth,Middle,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.05,,,,,,84.17,,,,85.15,,
THA,Thailand,wealth,Second highest,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.31,,,,,,88.33,,,,87.82,,
THA,Thailand,wealth,Second lowest,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.49,,,,,,79.18,,,,83.35,,
TJK,Tajikistan,education,Higher,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,,,,,24.8,,,,,,,,,,,,,,,49.8,,,,,52.5,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,education,None,Asia,Central Asia,,,,,,,,,,,,,,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,27.5,,,,,,,,,,,,,,,21.1,,,,,27.9,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,education,Primary,Asia,Central Asia,,,,,,,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,,,,,28.8,,,,,,,,,,,,,,,28.3,,,,,41.2,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,education,Secondary,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,,,,,25.3,,,,,,,,,,,,,,,30.9,,,,,43,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,education,Secondary or higher,Asia,Central Asia,,,,,,,,,,,,,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,location,Rural,Asia,Central Asia,,,,,,,,,,,,,,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,25.4,,,,,,,,,,,,,,,32.8,,,,,42.2,,,31.46,,,,,62.56,,81.76,,84.2,,,82.35,,,,,89.72,
TJK,Tajikistan,location,Urban,Asia,Central Asia,,,,,,,,,,,,,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,,,,25.8,,,,,,,,,,,,,,,32.2,,,,,50.7,,,45.05,,,,,80.89,,91.5,,90.2,,,86.87,,,,,95.13,
TJK,Tajikistan,mothers_age,20-34,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,,,,,44.1,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,mothers_age,35-49,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,,,,,39.8,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,mothers_age,Under 20,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,49.4,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,sex,Female,Asia,Central Asia,,,,,,,,,,,,,,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,33.12,,,,,73.57,,86.14,,,,,83.3,,,,,93.34,
TJK,Tajikistan,sex,Male,Asia,Central Asia,,,,,,,,,,,,,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,,,,,25.6,,,,,,,,,,,,,,,,,,,,,,,35.44,,,,,67.47,,84.67,,,,,83.87,,,,,90.85,
TJK,Tajikistan,total,Total,Asia,Central Asia,,,,,,,,,,,,,,19.7,,,,0,0,0,0,93,90,88,85,73,74,87,88,90,82,99,97,96,91,76,,,,,,,,,20.3,,,,,25.5,,,,,,,,,,,,,,,32.7,,,,,44.1,,,35.05,,,,,68.59,,84.95,,82.7,,,83.75,,,,,91.37,
TJK,Tajikistan,wealth,Highest,Asia,Central Asia,,,,,,,,,,,,,,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,25.5,,,,,,,,,,,,,,,33.8,,,,,54.5,,,42.53,,,,,84.28,,,,,,,86.64,,,,,96.02,
TJK,Tajikistan,wealth,Lowest,Asia,Central Asia,,,,,,,,,,,,,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,,,,27.6,,,,,,,,,,,,,,,25.8,,,,,33.2,,,29.62,,,,,54.8,,,,,,,82.28,,,,,84.83,
TJK,Tajikistan,wealth,Middle,Asia,Central Asia,,,,,,,,,,,,,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,,,,,25.4,,,,,,,,,,,,,,,34.3,,,,,44,,,31,,,,,65.16,,,,,,,81.74,,,,,92.3,
TJK,Tajikistan,wealth,Second highest,Asia,Central Asia,,,,,,,,,,,,,,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,,,,22.3,,,,,,,,,,,,,,,40.5,,,,,48.5,,,40.14,,,,,70.33,,,,,,,83.65,,,,,92.68,
TJK,Tajikistan,wealth,Second lowest,Asia,Central Asia,,,,,,,,,,,,,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,,,,,27,,,,,,,,,,,,,,,29.3,,,,,40.2,,,31.94,,,,,61.95,,,,,,,83.17,,,,,89.7,
TKM,Turkmenistan,education,Higher,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,education,None,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,education,Primary,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,education,Secondary,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,education,Secondary or higher,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,location,Rural,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,96.72,,,,,,,,,99.81,,,
TKM,Turkmenistan,location,Urban,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,99.66,,,
TKM,Turkmenistan,mothers_age,20-34,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,mothers_age,35-49,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,mothers_age,Under 20,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,sex,Female,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.93,,,,,,,,,99.6,,,
TKM,Turkmenistan,sex,Male,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.22,,,,,,,,,99.79,,,
TKM,Turkmenistan,total,Total,Asia,Central Asia,,,,,,,,,,,,,10.9,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,96.4,,,,,,,,,99.74,,,
TKM,Turkmenistan,wealth,Highest,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,95.41,,,,,,,,,99.37,,,
TKM,Turkmenistan,wealth,Lowest,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,95.99,,,,,,,,,99.58,,,
TKM,Turkmenistan,wealth,Middle,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,97.23,,,,,,,,,100,,,
TKM,Turkmenistan,wealth,Second highest,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,,,,,,,,,100,,,
TKM,Turkmenistan,wealth,Second lowest,Asia,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,97.7,,,,,,,,,99.88,,,
TLS,Timor-Leste,education,Higher,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3,,,,,,,28.3,,,,,,,,,,,,,83.6,,,,,,,95.4,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,education,None,Asia,South-eastern Asia,,,,,,,3.4,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,,,,,,,32.2,,,,,,,,,,,,,53.5,,,,,,,74.5,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,education,Primary,Asia,South-eastern Asia,,,,,,,3.4,,,,,,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,,,,,,,35.7,,,,,,,,,,,,,64.9,,,,,,,83.9,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,education,Secondary,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,,,,,,,35.2,,,,,,,,,,,,,68.7,,,,,,,89.1,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,education,Secondary or higher,Asia,South-eastern Asia,,,,,,,9.2,,,,,,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,location,Rural,Asia,South-eastern Asia,,,,,,,13.6,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,,,,,,36.5,,,,,,,,,,,,,58.7,,,,,,,82.4,,,,,,,,,,,71.34,,,,,,95.04,,,82.12,,
TLS,Timor-Leste,location,Urban,Asia,South-eastern Asia,,,,,,,2.6,,,,,,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,,,,,,,27.6,,,,,,,,,,,,,76.2,,,,,,,91.9,,,,,,,,,,,89.98,,,,,,94.58,,,87.89,,
TLS,Timor-Leste,mothers_age,20-34,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,,,,,,,85.9,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,mothers_age,35-49,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,,,,,,,83.1,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,mothers_age,Under 20,Asia,South-eastern Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2,,,,,,,83.8,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,sex,Female,Asia,South-eastern Asia,,,,,,,5.2,,,,,,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,,,,,,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1,,,,,,95.36,,,82.61,,
TLS,Timor-Leste,sex,Male,Asia,South-eastern Asia,,,,,,,6.6,,,,,,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.83,,,,,,94.94,,,83.69,,
TLS,Timor-Leste,total,Total,Asia,South-eastern Asia,,,,,,,5.8,,,,,,50.2,,,,,-,-,26,33,36,35,28,50,-,45,48,59,42,40,-,61,65,66,73,,,,,,19.9,,,,,,,33.9,,,,,,,,,,,,,63.1,,,,,,,85.2,,,,,,,,,,,75.58,,,,,,94.91,,,83.5,,
TLS,Timor-Leste,wealth,Highest,Asia,South-eastern Asia,,,,,,,14.7,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,,,,,,,27.5,,,,,,,,,,,,,78,,,,,,,95.3,,,,,,,,,,,,,,,,,94.05,,,86.96,,
TLS,Timor-Leste,wealth,Lowest,Asia,South-eastern Asia,,,,,,,2.2,,,,,,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,,,,30.5,,,,,,,,,,,,,55.1,,,,,,,76.1,,,,,,,,,,,,,,,,,94.78,,,80.73,,
TLS,Timor-Leste,wealth,Middle,Asia,South-eastern Asia,,,,,,,3.3,,,,,,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,,,,,,,37.2,,,,,,,,,,,,,62,,,,,,,84.1,,,,,,,,,,,,,,,,,94.82,,,82.16,,
TLS,Timor-Leste,wealth,Second highest,Asia,South-eastern Asia,,,,,,,5.4,,,,,,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,37.1,,,,,,,,,,,,,66.2,,,,,,,89.2,,,,,,,,,,,,,,,,,95.68,,,85.65,,
TLS,Timor-Leste,wealth,Second lowest,Asia,South-eastern Asia,,,,,,,2,,,,,,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,37.2,,,,,,,,,,,,,53.4,,,,,,,80.5,,,,,,,,,,,,,,,,,95.52,,,83.37,,
TTO,Trinidad and Tobago,location,Rural,Latin America and the Caribbean,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.68,,,,,,,
TTO,Trinidad and Tobago,location,Urban,Latin America and the Caribbean,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.86,,,,,,,
TTO,Trinidad and Tobago,sex,Female,Latin America and the Caribbean,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.63,,,,,63.51,,,,,,,
TTO,Trinidad and Tobago,sex,Male,Latin America and the Caribbean,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.52,,,,,62.19,,,,,,,
TTO,Trinidad and Tobago,total,Total,Latin America and the Caribbean,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.77,,,,,,52.55,,,,,62.62,,,,,,,
TTO,Trinidad and Tobago,wealth,Highest,Latin America and the Caribbean,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.61,,,,,,55.57,,,,,65.61,,,,,,,
TTO,Trinidad and Tobago,wealth,Lowest,Latin America and the Caribbean,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.97,,,,,,48.61,,,,,57.27,,,,,,,
TTO,Trinidad and Tobago,wealth,Middle,Latin America and the Caribbean,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.29,,,,,,53.16,,,,,62.89,,,,,,,
TTO,Trinidad and Tobago,wealth,Second highest,Latin America and the Caribbean,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.52,,,,,,53.26,,,,,67.66,,,,,,,
TTO,Trinidad and Tobago,wealth,Second lowest,Latin America and the Caribbean,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.88,,,,,,52.95,,,,,61.33,,,,,,,
TUN,Tunisia,education,None,Africa,Northern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,education,Primary,Africa,Northern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,education,Secondary or higher,Africa,Northern Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,location,Rural,Africa,Northern Africa,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,location,Urban,Africa,Northern Africa,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,sex,Female,Africa,Northern Africa,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,sex,Male,Africa,Northern Africa,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,total,Total,Africa,Northern Africa,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,wealth,Highest,Africa,Northern Africa,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,wealth,Lowest,Africa,Northern Africa,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,wealth,Middle,Africa,Northern Africa,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,wealth,Second highest,Africa,Northern Africa,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,Tunisia,wealth,Second lowest,Africa,Northern Africa,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,Turkey,education,Higher,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,,,,,92.8,,,,,91.6,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,Turkey,education,None,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,,,,,53.4,,,,,69.5,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,Turkey,education,Primary,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,79.6,,,,,86.3,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,Turkey,education,Secondary,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8,,,,,88.3,,,,,88.8,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,Turkey,location,Rural,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1,,,,,69.7,,,,,79,,,,,,,,,,,33.5,,,,71.51,,,,,,,,,,
TUR,Turkey,location,Urban,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4,,,,,83.5,,,,,87.7,,,,,,,,,,,69.61,,,,89.91,,,,,,,,,,
TUR,Turkey,mothers_age,20-34,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,,,,,81.7,,,,,86.2,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,Turkey,mothers_age,35-49,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,,,,,70.9,,,,,86.6,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,Turkey,mothers_age,Under 20,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,,,,,72.5,,,,,81.5,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,Turkey,sex,Female,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.08,,,,84.12,,,,,,,,,,
TUR,Turkey,sex,Male,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.18,,,,85.47,,,,,,,,,,
TUR,Turkey,total,Total,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4,,,,,79.9,,,,,86,,,,,,,,,,,59.16,,,,85.31,,,,,,,,,,
TUR,Turkey,wealth,Highest,Asia,Western Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1,,,,,89.7,,,,,93.6,,,,,,,,,,,83.89,,,,97.23,,,,,,,,,,
